item_objectid,metadata,category,image
DbAxreocMp,"{'size': 'WMN-INT-M', 'type': 'Sports tank top', 'brand': 'H&M Sport', 'color': ['Black'], 'pattern': 'Monochrome', 'material': ['Elastane', 'Polyester'], 'neckline': 'Round neck', 'condition': 'Good', 'productId': '0655347', 'demography': 'Women', 'sleeveLength': 'Sleeveless'}",Clothing > Sportswear > Tops,https://prod.files.sellpy.net/photoRobot-standard-borden-g-3/DbAxreocMp-c227-0.jpg
DbEI9ImQtQ,"{'size': 'WMN-EU-44', 'type': 'Shirt', 'brand': 'Skimra', 'color': ['Multicolored'], 'pattern': 'Checked', 'material': ['Cotton'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Shirts & Blouses > Shirts,https://prod.files.sellpy.net/photoRobot-standard-yossi-g-3/DbEI9ImQtQ-9a2f-0.jpg
DBH0clcjR6,"{'size': 'WMN-INT-L/XL', 'type': 'Sweatpants', 'brand': 'Odd Molly', 'color': ['Gray'], 'defects': [{'id': '2648900400', 'type': 'Washed out'}, {'id': '2495080373', 'type': 'Worn', 'location': 'Whole item'}], 'pattern': 'Monochrome', 'condition': 'Acceptable', 'demography': 'Women'}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-hanging-magnum-g-3/DBH0clcjR6-bb49-0.jpg
DBh3ynEUjw,"{'size': 'SHOES-EU-37', 'type': 'High heel sandals', 'brand': 'Duffy', 'color': ['Black'], 'condition': 'Good', 'demography': 'Women'}",Shoes > Heels,https://prod.files.sellpy.net/photoRobot-case-focus-g-1/DBh3ynEUjw-b6c3-0.jpg
dBIrqy0ooO,"{'size': 'WMN-INT-M', 'type': 'Pants', 'brand': 'ONLY', 'color': ['Black'], 'defects': [{'id': '4231132507', 'type': 'Loose threads', 'location': 'Strap'}], 'pattern': 'Monochrome', 'condition': 'Good', 'demography': 'Women', 'measurement': {'waistInCm': 80}}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-hanging-benrubi-g-3/dBIrqy0ooO-ac37-0.jpg
dbkCHO0Uem,"{'size': 'WMN-INT-L', 'type': 'Sports jacket', 'brand': '4 Sports', 'color': ['Black'], 'pattern': 'Print', 'material': ['Polyester'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Sportswear > Tops,https://prod.files.sellpy.net/photoRobot-standard-huis-g-1/dbkCHO0Uem-3c41-0.jpg
DBKudPor1f,"{'size': 'WMN-EU-34', 'type': 'Hoodie', 'brand': 'Adidas', 'color': ['Black'], 'pattern': 'Print', 'material': ['Elastane', 'Cotton'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Sweaters & Cardigans > Hoodies & Sweatshirts,https://prod.files.sellpy.net/photoRobot-standard-monroe-g-2/DBKudPor1f-a77b-0.jpg
DBmcBvC9ps,"{'size': 'WMN-EU-34', 'type': 'Top', 'brand': 'STOCKH LM', 'color': ['Orange'], 'pattern': 'Monochrome', 'material': ['Viscose'], 'neckline': 'V-neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Short sleeves'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-borden-g-3/DBmcBvC9ps-78d9-0.jpg
DbmhVceA8u,"{'size': 'CHILD-CM-68/74', 'type': 'Dress', 'brand': 'Mini Rodini', 'color': ['Beige', 'Multicolored'], 'pattern': 'Other', 'material': ['Organic cotton', 'Elastane'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Girls'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-fixed-hamm-g-4/DbmhVceA8u-2fde-0-timed-sequence.jpg
DBQxzqHQgJ,"{'size': 'WMN-EU-36', 'type': 'Denim skirt', 'brand': '&Denim by H&M', 'color': ['Blue'], 'fabric': 'Denim', 'pattern': 'Monochrome', 'material': ['Cotton'], 'condition': 'Good', 'productId': '0539878', 'demography': 'Women', 'measurement': {'waistInCm': 80}, 'garmentLength': 'Mini'}",Clothing > Skirts,https://prod.files.sellpy.net/photoRobot-hanging-exposed-g-2/DBQxzqHQgJ-2cc4-0.jpg
dBVQSUvjHZ,"{'size': 'WMN-INT-L', 'type': 'Tank Top', 'brand': 'Lager 157', 'color': ['Blue'], 'pattern': 'Monochrome', 'material': ['Cotton'], 'neckline': 'Round neck', 'condition': 'New', 'demography': 'Women', 'sleeveLength': 'Sleeveless'}",Clothing > T-shirts & Tank tops > Short-sleeved,https://prod.files.sellpy.net/photoRobot-standard-brucie-g-6/dBVQSUvjHZ-21bb-0.jpg
dBW5m7eDFW,"{'size': 'CHILD-CM-134/140', 'type': 'Shorts', 'brand': 'Cubus', 'color': ['Blue'], 'pattern': 'Monochrome', 'material': ['Lyocell'], 'condition': 'Good', 'demography': 'Girls'}",Clothing > Shorts,https://prod.files.sellpy.net/photoRobot-hanging-wise-g-2/dBW5m7eDFW-29df-0.jpg
DBWHRgvzfm,"{'size': 'WMN-INT-S', 'type': 'Shirt', 'brand': 'Lager 157', 'color': ['White'], 'pattern': 'Monochrome', 'material': ['Cotton'], 'condition': 'New', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Shirts & Blouses > Shirts,https://prod.files.sellpy.net/photoRobot-standard-fotohof-g-1/DBWHRgvzfm-5025-0.jpg
dbxv1lwao6,"{'size': 'SHOES-EU-44', 'type': 'Espadrilles', 'brand': 'Ushuaia', 'color': ['White'], 'defects': [{'id': '4140473222', 'type': 'Stains', 'location': 'Whole item'}], 'condition': 'Good', 'demography': 'Men'}",Shoes > Casual shoes,https://prod.files.sellpy.net/photoRobot-case-deitch-g-6/dbxv1lwao6-e0de-0.jpg
DbynlGXTcY,"{'size': 'CHILD-CM-80', 'type': 'Rompers', 'brand': 'Fisher Price', 'color': ['White', 'Multicolored'], 'defects': [{'id': '3834613376', 'type': 'Washed out'}], 'pattern': 'Other', 'material': ['Cotton'], 'condition': 'Acceptable', 'demography': 'Unisex (Kids)'}",Clothing > Jumpsuits & Sets > Jumpsuits,https://prod.files.sellpy.net/photoRobot-fixed-morat-g-3/DbynlGXTcY-adc4-0-timed-sequence.jpg
dBzvvs8Dnj,"{'size': 'SHOES-EU-41', 'type': 'Laced boots', 'brand': 'Clarks', 'color': ['Black'], 'defects': [{'id': '1747621923', 'type': 'Dirty', 'location': 'Inside'}, {'id': '4367224259', 'type': 'Scratched', 'location': 'Toe(s)'}], 'condition': 'Acceptable', 'demography': 'Men', 'sizeEstimated': True}",Shoes > Boots,https://prod.files.sellpy.net/photoRobot-case-foley-g-2/dBzvvs8Dnj-ef64-0.jpg
dc4SCwHcgX,"{'size': 'WMN-INT-S', 'type': 'Crop top', 'brand': 'Zara Trafaluc', 'color': ['Blue'], 'neckline': 'Squared neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Sleeveless'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-williams-g-4/dc4SCwHcgX-2c7b-0.jpg
DC4sOJRw7S,"{'size': 'MEN-INT-M', 'type': 'T-shirt', 'brand': 'Pier One', 'color': ['Red'], 'pattern': 'Monochrome', 'material': ['Polyester', 'Cotton'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Men', 'sleeveLength': 'Short sleeves'}",Clothing > T-shirts & Tank tops > Short-sleeved,https://prod.files.sellpy.net/photoRobot-standard-hamilton-g-3/DC4sOJRw7S-61b0-0.jpg
DCbi1Pimiy,"{'type': 'Sunglasses', 'brand': 'Quay', 'color': ['Black'], 'condition': 'Good', 'demography': 'Women', 'glassesFrameShape': 'Rectangular', 'prescriptionLenses': False}",Accessories > Glasses and optics > Sunglasses,https://prod.files.sellpy.net/photoRobot-manual-milo-g-3/DCbi1Pimiy-7dc3-single.jpg
DcCKvPFACK,"{'size': 'HATS-CM-48', 'type': 'Hat', 'brand': 'Polarn O. Pyret', 'color': ['Green'], 'extra': '48-50', 'defects': [{'id': '4896156923', 'type': 'Pilling'}], 'condition': 'Acceptable', 'demography': 'Unisex (Kids)'}",Accessories > Headwear > Beanies,https://prod.files.sellpy.net/photoRobot-fixed-morat-g-3/DcCKvPFACK-f5ed-0-timed-sequence.jpg
DcCrCQXca1,"{'size': 'WMN-INT-L', 'type': 'Skirt', 'brand': 'Gina Tricot', 'color': ['Beige', 'Black', 'Brown'], 'pattern': 'Leopard', 'material': ['Polyester', 'Elastane'], 'condition': 'New', 'demography': 'Women', 'measurement': {'waistInCm': 78}, 'garmentLength': 'Midi'}",Clothing > Skirts,https://prod.files.sellpy.net/photoRobot-hanging-vonn-g-4/DcCrCQXca1-0fa6-0.jpg
dCH6EIGJfx,"{'size': 'CHILD-CM-122/128', 'type': 'Sweatshirt', 'brand': 'H&M Basic', 'color': ['Green'], 'fabric': 'French Terry', 'pattern': 'Monochrome', 'material': ['Cotton', 'Polyester'], 'neckline': 'Round neck', 'condition': 'Good', 'productId': '0763200', 'variantId': '0763200006009', 'demography': 'Boys', 'sleeveLength': 'Long sleeves'}",Clothing > Sweaters & Cardigans > Hoodies & Sweatshirts,https://prod.files.sellpy.net/photoRobot-standard-hamilton-g-3/dCH6EIGJfx-27d9-0.jpg
dchhEPO8Vv,"{'size': 'CHILD-CM-158/164', 'type': 'Sweatpants', 'brand': 'Etirel', 'color': ['Black'], 'pattern': 'Monochrome', 'condition': 'Good', 'demography': 'Girls', 'sizeEstimated': True}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-hanging-photology-g-1/dchhEPO8Vv-92f9-0.jpg
dcJg77Jd2C,"{'size': 'WMN-INT-S', 'type': 'Cardigan', 'brand': 'B.Young', 'color': ['Multicolored'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Sweaters & Cardigans > Cardigans,https://prod.files.sellpy.net/photoRobot-standard-calvaire-g-3/dcJg77Jd2C-803d-0.jpg
DcJou4Bnmo,"{'size': 'MEN-INT-M', 'type': 'Sweater', 'brand': 'GANT', 'color': ['Red'], 'defects': [{'id': '1626077588', 'type': 'Dirty', 'location': 'Whole item'}, {'id': '4723104934', 'type': 'Worn', 'location': 'Whole item'}], 'pattern': 'Monochrome', 'material': ['Elastane', 'Polyamide', 'Cotton'], 'neckline': 'Round neck', 'condition': 'Acceptable', 'demography': 'Men', 'sleeveLength': 'Long sleeves'}",Clothing > Sweaters & Cardigans > Sweaters,https://prod.files.sellpy.net/photoRobot-standard-atlas-g-2/DcJou4Bnmo-3ff7-0.jpg
dCL1GQJD6i,"{'size': 'WMN-INT-L', 'type': 'Jeans', 'brand': 'Perfect Jeans Gina Tricot', 'color': ['Blue'], 'fabric': 'Denim', 'pattern': 'Monochrome', 'material': ['Cotton', 'Elastane'], 'condition': 'Good', 'demography': 'Women', 'measurement': {'waistInCm': 76}}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-hanging-exposed-g-2/dCL1GQJD6i-1e08-0.jpg
dCLJB3mkoK,"{'size': 'PANTS-INCH-24', 'type': 'Jeans', 'brand': 'Reclaimed Vintage', 'color': ['Black'], 'fabric': 'Denim', 'pattern': 'Monochrome', 'material': ['Cotton', 'Elastane'], 'pantsFit': 'Skinny', 'condition': 'Good', 'waistRise': 'Medium', 'demography': 'Women', 'measurement': {'waistInCm': 60}}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-hanging-graf-g-4/dCLJB3mkoK-bf20-0.jpg
Dcod5BTS1U,"{'size': 'WMN-EU-42', 'type': 'Pants', 'brand': 'BPC Bonprix Collection', 'color': ['Pink'], 'pattern': 'Monochrome', 'material': ['Cotton', 'Elastane'], 'condition': 'Good', 'demography': 'Women', 'measurement': {'waistInCm': 76}}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-hanging-open-g-2/Dcod5BTS1U-1449-0.jpg
DctMWY3PK7,"{'size': 'WMN-EU-36', 'type': 'Top', 'brand': 'Atmosphere', 'color': ['Black'], 'fabric': 'Mesh', 'pattern': 'Monochrome', 'material': ['Elastane', 'Polyester', 'Viscose'], 'neckline': 'Round neck', 'condition': 'Very good', 'demography': 'Women', 'sleeveLength': 'Sleeveless'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-ostlicht-g-3/DctMWY3PK7-e0da-0.jpg
DcXOzBS8x2,"{'size': 'MEN-INT-L', 'type': 'T-shirt', 'brand': 'BLAKLADER WORKWEAR', 'color': ['Yellow', 'Multicolored'], 'pattern': 'Other', 'material': ['Polyester'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Men', 'sleeveLength': 'Short sleeves'}",Clothing > T-shirts & Tank tops > Short-sleeved,https://prod.files.sellpy.net/photoRobot-standard-whitecube-g-6/DcXOzBS8x2-2e0d-0.jpg
dd1ped6qbU,"{'size': 'WMN-EU-40', 'type': 'Dress', 'brand': 'Laura Ashley', 'color': ['Black'], 'pattern': 'Dotted', 'material': ['Viscose'], 'condition': 'Good', 'demography': 'Women', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-yossi-g-3/dd1ped6qbU-a955-0.jpg
dd3bI4chzf,"{'size': 'WMN-EU-38', 'type': 'Outdoor jacket', 'brand': 'North Bend', 'color': ['Black'], 'defects': [{'id': '4575842342', 'type': 'Dirty', 'location': 'Collar/neckline'}, {'id': '1477653259', 'type': 'Dirty', 'location': 'Arms'}, {'id': '4021715149', 'type': 'Stains', 'location': 'Front'}], 'pattern': 'Print', 'material': ['Elastane', 'Polyester'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Jackets & Outerwear > All round jackets,https://prod.files.sellpy.net/photoRobot-standard-blau-g-1/dd3bI4chzf-60d4-0.jpg
Dd5f5cVOXg,"{'type': 'Shoulder-bag', 'brand': 'Carin Wester', 'color': ['Red'], 'defects': [{'id': '1509404413', 'type': 'Stains', 'location': 'Top'}], 'pattern': 'Monochrome', 'condition': 'Very good', 'demography': 'Women', 'measurement': {'depthInCm': 7, 'widthInCm': 18, 'heightInCm': 18}}",Accessories > Bags,https://prod.files.sellpy.net/photoRobot-fixed-polka-g-1/Dd5f5cVOXg-b6ae-0-timed-sequence.jpg
DDfGYriC5Y,"{'size': 'WMN-INT-S/M', 'type': 'Top', 'brand': 'Melissa Odabash', 'color': ['White'], 'pattern': 'Monochrome', 'neckline': 'V-neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves', 'sizeEstimated': True}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-arte-g-1/DDfGYriC5Y-7d47-0.jpg
dDg75oVgfS,"{'size': 'WMN-INT-XS', 'type': 'Dress', 'brand': 'Ann Taylor', 'color': ['Purple'], 'pattern': 'Monochrome', 'material': ['Elastane', 'Viscose'], 'neckline': 'V-neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Sleeveless', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-impanema-g-2/dDg75oVgfS-0bc7-0.jpg
ddgs38oztD,"{'size': 'CHILD-CM-86', 'type': 'Pants', 'brand': 'H&M', 'color': ['Green'], 'pattern': 'Monochrome', 'material': ['Cotton'], 'condition': 'Good', 'productId': '0633918', 'variantId': '0633918008007', 'demography': 'Unisex (Kids)'}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-fixed-polka-g-1/ddgs38oztD-cda8-0-timed-sequence.jpg
dDljIdpDTs,"{'size': 'WMN-INT-S', 'type': 'Dress', 'brand': 'Positive Attitude', 'color': ['Black', 'Multicolored'], 'pattern': 'Floral', 'material': ['Viscose'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Short sleeves', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-faber-g-3/dDljIdpDTs-1aa2-0.jpg
dDMUOtG5U2,"{'size': 'CHILD-CM-128/134', 'type': 'Button down shirt', 'brand': 'Lager 157', 'color': ['Gray', 'White'], 'pattern': 'Checked', 'material': ['Cotton'], 'condition': 'Good', 'demography': 'Boys', 'sleeveLength': 'Long sleeves'}",Clothing > Shirts & Blouses > Shirts,https://prod.files.sellpy.net/photoRobot-standard-calvaire-g-3/dDMUOtG5U2-da18-0.jpg
DDszzMnJHM,"{'size': 'WMN-INT-M', 'type': 'Top', 'brand': 'Carin Wester', 'color': ['Gray', 'Blue'], 'pattern': 'Other', 'material': ['Elastane', 'Viscose', 'Polyester'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Short sleeves'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-senna-g-4/DDszzMnJHM-332b-0.jpg
DdWy23E0bB,"{'size': 'CHILD-CM-134/140', 'type': 'Skirt', 'brand': 'Lindex Kids', 'color': ['Black'], 'pattern': 'Monochrome', 'material': ['Polyurethane'], 'condition': 'Good', 'demography': 'Girls'}",Clothing > Skirts,https://prod.files.sellpy.net/photoRobot-hanging-benrubi-g-3/DdWy23E0bB-1477-0.jpg
De0xu9pHtw,"{'size': 'CHILD-CM-134', 'type': 'Body', 'brand': 'Zara', 'color': ['Off-white'], 'pattern': 'Monochrome', 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Girls'}",Clothing > Jumpsuits & Sets > Jumpsuits,https://prod.files.sellpy.net/photoRobot-standard-borden-g-3/De0xu9pHtw-ff36-0.jpg
DE2HHAqxrq,"{'size': 'CHILD-CM-110/116', 'type': 'Sweatshirt', 'brand': 'H&M', 'color': ['Beige', 'Multicolored'], 'pattern': 'Print', 'material': ['Polyester', 'Cotton', 'Elastane'], 'neckline': 'Round neck', 'condition': 'Very good', 'productId': '0746310', 'demography': 'Boys'}",Clothing > Sweaters & Cardigans > Hoodies & Sweatshirts,https://prod.files.sellpy.net/photoRobot-standard-huis-g-1/DE2HHAqxrq-01f2-0.jpg
de7LA7e0Vi,"{'size': 'WMN-EU-38', 'type': 'Crop top', 'brand': 'PrettyLittleThing', 'color': ['White'], 'defects': [{'id': '3676015661', 'type': 'Stains', 'location': 'Front'}], 'pattern': 'Monochrome', 'material': ['Polyester', 'Elastane'], 'condition': 'Acceptable', 'demography': 'Women'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-brucie-g-6/de7LA7e0Vi-f9ea-0.jpg
dE7PZck09K,"{'size': 'MEN-INT-S', 'type': 'Hoodie', 'brand': 'Adidas', 'color': ['Gray'], 'fabric': 'French Terry', 'defects': [{'id': '3258123032', 'type': 'Stains', 'location': 'Front'}], 'pattern': 'Print', 'material': ['Polyester'], 'condition': 'Acceptable', 'demography': 'Unisex (Adults)', 'sleeveLength': 'Long sleeves'}",Clothing > Sweaters & Cardigans > Hoodies & Sweatshirts,https://prod.files.sellpy.net/photoRobot-standard-fraenkel-g-3/dE7PZck09K-7432-0.jpg
DeIxXLwXY3,"{'size': 'PANTS-INCH-33', 'type': 'Jeans', 'brand': ""Marc O'Polo"", 'color': ['Off-white'], 'pattern': 'Monochrome', 'material': ['Cotton'], 'condition': 'Good', 'demography': 'Women', 'measurement': {'waistInCm': 82}}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-hanging-federer-g-4/DeIxXLwXY3-085a-0.jpg
DEmT5zZgdx,"{'size': 'MEN-INT-XL', 'type': 'Jacket', 'brand': 'Zara Man', 'color': ['Green'], 'defects': [{'id': '2708695563', 'type': 'Dirty', 'location': 'Front'}], 'pattern': 'Monochrome', 'material': ['Polyester'], 'condition': 'Good', 'demography': 'Men'}",Clothing > Jackets & Outerwear > Jackets,https://prod.files.sellpy.net/photoRobot-standard-yossi-g-3/DEmT5zZgdx-9d76-0.jpg
DePQf0tKRe,"{'size': 'WMN-INT-XL', 'type': 'Dress', 'brand': 'Twilfit', 'color': ['Green'], 'defects': [{'id': '1036329348', 'type': 'Pilling', 'location': 'Armpit(s)'}, {'id': '3996351035', 'type': 'Broken seam', 'location': 'Seam'}], 'pattern': 'Other', 'material': ['Viscose'], 'condition': 'Acceptable', 'demography': 'Women', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-williams-g-4/DePQf0tKRe-9872-0.jpg
DErDC738dG,"{'size': 'WMN-INT-L', 'type': 'Turtleneck', 'brand': 'Samsa Collection', 'color': ['Gray'], 'pattern': 'Monochrome', 'material': ['Nylon', 'Polyester', 'Acrylic'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Sweaters & Cardigans > Sweaters,https://prod.files.sellpy.net/photoRobot-standard-fait-g-1/DErDC738dG-6306-0.jpg
DEur0VfDSi,"{'size': 'WMN-INT-L', 'type': 'Top', 'brand': 'Shein', 'color': ['White'], 'pattern': 'Monochrome', 'material': ['Cotton', 'Elastane'], 'neckline': 'V-neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-monroe-g-2/DEur0VfDSi-880f-0.jpg
DEuzFNcoEQ,"{'type': 'Bracelet', 'brand': 'Pearls for Girls', 'charm': '1', 'color': ['Silver'], 'material': ['Unknown metal'], 'condition': 'New', 'demography': 'Women', 'measurement': {'lengthInCm': 18}}",Accessories > Jewelry > Bracelets,https://prod.files.sellpy.net/photoRobot-manual-sels-g-1/DEuzFNcoEQ-aef3-single.jpg
DEVbxR3iuW,"{'size': 'WMN-EU-38', 'type': 'Swimsuit', 'brand': 'PrettyLittleThing', 'color': ['Yellow'], 'pattern': 'Monochrome', 'material': ['Elastane', 'Polyester'], 'condition': 'New', 'demography': 'Women'}",Clothing > Swimwear > Swimsuits,https://prod.files.sellpy.net/photoRobot-standard-williams-g-4/DEVbxR3iuW-c43b-0.jpg
DeyI3KSJvf,"{'type': 'Bandana', 'brand': 'Polarn O. Pyret', 'color': ['Black'], 'pattern': 'Other', 'condition': 'Good', 'demography': 'Unisex (Kids)'}",Accessories > Headwear > Headwear,https://prod.files.sellpy.net/photoRobot-fixed-hamm-g-4/DeyI3KSJvf-7fd9-0-timed-sequence.jpg
deZ884kRDJ,"{'size': 'WMN-INT-M', 'type': 'Leggings', 'brand': 'Quick Dry', 'color': ['Green'], 'pattern': 'Monochrome', 'condition': 'Good', 'demography': 'Women'}",Clothing > Underwear > Leggings,https://prod.files.sellpy.net/photoRobot-hanging-open-g-2/deZ884kRDJ-b442-0.jpg
Df7ZVNWi8m,"{'size': 'WMN-EU-40', 'type': 'Shirt', 'brand': ""Marc O'Polo"", 'color': ['Pink'], 'material': ['Cotton'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Shirts & Blouses > Shirts,https://prod.files.sellpy.net/photoRobot-standard-huis-g-1/Df7ZVNWi8m-3d66-0.jpg
DfaarwKkJ2,"{'size': 'CHILD-CM-134', 'type': 'Shorts', 'brand': 'H&M', 'color': ['Blue'], 'pattern': 'Monochrome', 'material': ['Cotton', 'Polyester', 'Elastane'], 'condition': 'Good', 'productId': '0805707', 'variantId': '0805707002015', 'demography': 'Girls'}",Clothing > Shorts,https://prod.files.sellpy.net/photoRobot-hanging-open-g-2/DfaarwKkJ2-c3b1-0.jpg
dFDNMkEnJ3,"{'size': 'WMN-EU-40/42', 'type': 'Nightgown', 'brand': 'Jolinesse', 'color': ['Red'], 'pattern': 'Monochrome', 'material': ['Polyester'], 'neckline': 'V-neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Sleeveless', 'garmentLength': 'Mini'}",Clothing > Sleepwear & Bathrobes > Pyjamas,https://prod.files.sellpy.net/photoRobot-standard-marta-g-4/dFDNMkEnJ3-b3c4-0.jpg
DFdurxDa3h,"{'size': 'MEN-INT-S', 'type': 'T-shirt', 'brand': 'Lager 157', 'color': ['Black'], 'pattern': 'Print', 'material': ['Cotton'], 'neckline': 'Round neck', 'condition': 'Very good', 'demography': 'Men', 'sleeveLength': 'Short sleeves'}",Clothing > T-shirts & Tank tops > Short-sleeved,https://prod.files.sellpy.net/photoRobot-standard-huis-g-1/DFdurxDa3h-3fac-0.jpg
